Time [mm:ss]	T [°C]	U [%r H]  	Tu Cap [°C]
08:45.8     	12.65 	73.3      	12.77
08:46.7     	12.65 	73.2      	12.77
08:47.6     	12.64 	73.3      	12.77
08:48.5     	12.67 	73.1      	12.77
08:49.4     	12.69 	73.2      	12.76
08:50.3     	12.69 	73.3      	12.76
08:51.1     	12.65 	73.9      	12.76
08:52.0     	12.67 	72.7      	12.76
08:53.5     	12.69 	71.6      	12.76
08:53.9     	12.72 	72.3      	12.76
08:54.8     	12.73 	72.4      	12.76
08:55.7     	12.73 	72.8      	12.76
08:56.6     	12.72 	73.0      	12.76
08:57.9     	12.71 	73.3      	12.76
08:58.1     	12.71 	73.3      	12.76
08:58.4     	12.72 	72.6      	12.77
08:59.2     	12.74 	72.5      	12.77
09:00.1     	12.72 	72.8      	12.78
09:01.0     	12.72 	73.0      	12.78
09:01.9     	12.68 	74.0      	12.79
09:02.8     	12.62 	75.0      	12.79
09:03.7     	12.63 	74.9      	12.79
09:04.6     	12.64 	75.0      	12.79
09:05.5     	12.67 	74.2      	12.80
09:06.5     	12.70 	73.7      	12.80
09:07.3     	12.72 	73.8      	12.80
09:08.2     	12.73 	73.9      	12.80
09:09.1     	12.73 	74.2      	12.81
09:10.0     	12.70 	74.6      	12.81
09:11.4     	12.67 	74.9      	12.81
09:11.8     	12.69 	75.0      	12.82
09:12.7     	12.67 	75.2      	12.82
09:13.6     	12.68 	74.9      	12.82
09:14.5     	12.68 	75.0      	12.81
09:15.3     	12.64 	74.8      	12.81
09:16.2     	12.64 	75.1      	12.81
09:17.1     	12.64 	75.1      	12.81
09:18.0     	12.66 	73.9      	12.80
09:18.9     	12.66 	74.1      	12.80
09:19.8     	12.67 	73.9      	12.79
09:20.8     	12.70 	73.5      	12.79
09:21.7     	12.73 	73.2      	12.79
09:22.6     	12.74 	73.3      	12.79
09:23.4     	12.73 	73.4      	12.79
09:24.3     	12.74 	73.9      	12.80
09:25.3     	12.73 	73.8      	12.80
09:26.1     	12.73 	74.1      	12.80
09:27.0     	12.72 	74.0      	12.80
09:27.9     	12.72 	74.0      	12.80
09:28.8     	12.69 	74.7      	12.81
09:29.7     	12.70 	74.1      	12.81
09:31.0     	12.71 	73.5      	12.80
09:31.4     	12.70 	74.4      	12.81
09:32.3     	12.70 	74.0      	12.80
09:33.3     	12.70 	73.7      	12.80
09:34.2     	12.69 	74.1      	12.80
09:35.1     	12.69 	73.8      	12.80
09:36.0     	12.67 	74.4      	12.80
