Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
08:53.2     	16.59 	85.6    	17.00
08:54.1     	16.59 	84.3    	17.03
08:54.9     	16.55 	82.7    	17.05
08:55.8     	16.45 	82.7    	17.07
08:56.7     	16.52 	86.4    	17.10
08:57.6     	16.74 	87.6    	17.13
08:58.5     	16.90 	84.7    	17.15
08:59.4     	16.79 	83.5    	17.17
09:00.3     	16.68 	81.3    	17.20
09:01.2     	16.37 	80.7    	17.21
09:02.1     	16.29 	82.1    	17.23
09:02.9     	16.25 	83.0    	17.24
09:03.8     	16.18 	83.0    	17.26
09:04.7     	16.05 	82.5    	17.26
09:05.6     	16.04 	83.6    	17.27
09:06.6     	15.95 	83.0    	17.28
09:07.5     	15.88 	82.2    	17.28
09:08.4     	15.90 	83.2    	17.28
09:09.3     	16.05 	85.8    	17.28
09:10.2     	16.23 	85.0    	17.29
09:11.0     	16.27 	84.4    	17.30
09:11.9     	16.21 	83.6    	17.30
09:12.8     	16.21 	84.2    	17.31
09:13.7     	16.18 	83.4    	17.31
09:14.6     	16.05 	81.7    	17.32
09:15.5     	16.04 	82.3    	17.32
09:16.4     	16.04 	82.4    	17.32
09:17.3     	16.02 	82.2    	17.32
09:18.2     	15.98 	82.1    	17.33
09:19.1     	16.00 	82.9    	17.32
09:20.0     	15.96 	82.8    	17.32
09:20.9     	16.10 	85.5    	17.32
09:21.8     	16.25 	84.2    	17.32
09:22.7     	16.31 	83.3    	17.33
09:23.6     	16.40 	84.1    	17.33
09:24.5     	16.39 	82.8    	17.34
09:25.4     	16.23 	81.2    	17.34
09:26.3     	16.10 	83.0    	17.34
09:27.1     	16.20 	82.2    	17.34
09:28.0     	16.10 	82.3    	17.33
09:28.9     	15.94 	81.3    	17.32
09:29.8     	15.83 	81.2    	17.30
09:30.7     	15.55 	79.3    	17.27
09:31.6     	15.51 	80.6    	17.25
09:32.5     	15.41 	81.8    	17.22
09:33.5     	15.51 	84.1    	17.19
09:34.4     	15.64 	83.3    	17.16
09:35.2     	15.66 	82.8    	17.13
09:36.2     	15.69 	83.0    	17.11
