Time [mm:ss]	T [°C]	U [%r H]     	Tu Cap [°C]
112:25.0    	-52.66	1.1          	-52.02
112:25.9    	-52.65	1.1          	-52.02
112:26.8    	-52.63	1.1          	-52.01
112:27.7    	-52.61	1.1          	-52.00
112:28.6    	-52.60	1.1          	-51.99
112:29.5    	-52.58	1.1          	-51.99
112:30.4    	-52.57	1.1          	-51.98
112:31.3    	-52.56	1.1          	-51.97
112:32.2    	-52.54	1.1          	-51.96
112:33.1    	-52.53	1.1          	-51.95
112:34.0    	-52.51	1.1          	-51.95
112:34.9    	-52.50	1.1          	-51.94
112:35.8    	-52.48	1.1          	-51.93
112:36.7    	-52.47	1.1          	-51.92
112:37.5    	-52.03	1.0          	-51.91
112:38.4    	-52.46	1.1          	-51.91
112:39.3    	-52.02	1.0          	-51.90
112:40.2    	-52.03	1.0          	-51.89
112:41.1    	-52.46	1.1          	-51.88
112:42.1    	-52.47	1.1          	-51.87
112:43.0    	-52.49	1.1          	-51.87
112:43.9    	-52.51	1.1          	-51.86
112:44.8    	-52.52	1.1          	-51.85
112:45.6    	-52.54	1.1          	-51.84
112:46.8    	-52.56	1.1          	-51.84
112:47.4    	-52.57	1.1          	-51.83
112:48.3    	-52.59	1.1          	-51.82
112:49.2    	-52.60	1.1          	-51.82
112:50.1    	-52.61	1.1          	-51.81
112:50.9    	-52.62	1.1          	-51.81
112:51.8    	-52.62	1.1          	-51.80
112:52.8    	-52.19	1.0          	-51.80
112:53.7    	-52.18	1.0          	-51.79
112:54.6    	-52.61	1.1          	-51.79
112:55.5    	-52.61	1.1          	-51.78
112:56.4    	-52.60	1.1          	-51.78
112:57.3    	-52.16	1.0          	-51.77
112:58.2    	-52.58	1.1          	-51.77
112:59.0    	-52.58	1.1          	-51.77
112:59.9    	-52.15	1.0          	-51.76
113:00.8    	-52.15	1.0          	-51.75
113:01.7    	-52.15	1.0          	-51.75
113:02.6    	-52.59	1.1          	-51.75
113:03.6    	-52.16	1.1          	-51.74
113:04.5    	-52.59	1.1          	-51.74
113:05.4    	-52.58	1.1          	-51.73
113:06.3    	-52.15	1.1          	-51.73
113:07.1    	-52.58	1.1          	-51.73
113:08.0    	-52.58	1.1          	-51.72
113:08.9    	-52.59	1.1          	-51.72
113:09.8    	-52.59	1.1          	-51.71
113:10.7    	-52.60	1.1          	-51.71
113:11.6    	-52.61	1.1          	-51.70
113:12.4    	-52.62	1.1          	-51.70
113:13.3    	-52.64	1.1          	-51.70
113:14.4    	-52.65	1.1          	-51.69
113:15.2    	-52.66	1.1          	-51.69
113:16.1    	-52.68	1.1          	-51.69
113:17.0    	-52.69	1.1          	-51.68
113:17.9    	-52.70	1.1          	-51.68
113:18.8    	-52.71	1.1          	-51.68
113:19.7    	-52.73	1.1          	-51.68
113:20.5    	-52.74	1.1          	-51.67
113:21.4    	-52.74	1.1          	-51.67
113:22.8    	-52.74	1.1          	-51.67
113:23.2    	-52.71	1.1          	-51.67
113:24.2    	-52.69	1.1          	-51.67
113:25.1    	-52.23	1.1          	-51.66
113:26.0    	-52.63	1.1          	-51.66
113:26.9    	-52.61	1.1          	-51.66
113:27.8    	-52.59	1.1          	-51.66
113:28.6    	-52.57	1.1          	-51.66
113:29.5    	-52.53	1.1          	-51.65
113:30.4    	-52.48	1.1          	-51.65
113:31.3    	-52.44	1.1          	-51.65
113:32.2    	-52.39	1.1          	-51.64
113:33.1    	-52.35	1.1          	-51.64
113:33.9    	-52.31	1.1          	-51.63
113:34.9    	-52.26	1.1          	-51.63
113:35.8    	-52.20	1.1          	-51.62
113:36.7    	-52.15	1.1          	-51.61
113:37.6    	-51.67	1.0          	-51.61
113:38.5    	-52.07	1.1          	-51.60
113:39.4    	-52.03	1.1          	-51.59
113:40.3    	-52.00	1.0          	-51.58
113:41.2    	-51.97	1.0          	-51.57
113:42.0    	-51.95	1.0          	-51.56
113:42.9    	-51.93	1.0          	-51.55
113:43.8    	-51.91	1.0          	-51.55
113:44.8    	-51.46	1.0          	-51.54
113:45.7    	-51.44	1.0          	-51.53
113:46.6    	-51.86	1.0          	-51.51
113:47.5    	-51.41	1.0          	-51.50
113:48.4    	-51.83	1.0          	-51.49
113:49.3    	-51.82	1.0          	-51.48
113:50.1    	-51.81	1.0          	-51.47
113:51.0    	-51.80	1.0          	-51.46
113:51.9    	-51.79	1.0          	-51.45
113:52.8    	-51.78	1.0          	-51.44
113:53.7    	-51.77	1.0          	-51.43
